Gene_id	Max_aMAFC	Max_Time	PassMaxtime	On_trans	Off_trans	12B-10G_MaxVal	12B-3D7B_MaxVal	10G-3D7B_MaxVal	12B-10G_MaxTime	12B-3D7B_MaxTime	10G-3D7B_MaxTime	A7-B11_MaxVal	A7-E5_MaxVal	A7-B11_MaxTime	A7-E5_MaxTime	E5-B11_MaxVal	E5-B11_MaxTime	Is_3D7B	Is_tRNA.x	Is_tRNA.y
PF3D7_1201200	-0.7819749662502659	Left	FALSE	B11	E5	0.135409297627578	0.152991835262	0.196808740812111	Right	Sides	Sides	-0.665468979743429	0.511959872891862	Left	Mid	-0.781974966250266	Left	FALSE	FALSE	FALSE
PF3D7_1419500	0.7819309644213311	Left	FALSE	12B	10G	0.781930964421331	0.775183580791799	0.161480905547052	Left	Left	Right	0.71650411921301	-0.190079524993724	Left	Right	0.71751037534635	Left	FALSE	FALSE	FALSE
PF3D7_0620900	-0.7812622227417867	Left	FALSE	B11	A7	0.210578976944474	0.723843449735207	0.703722283313474	Mid	Sides	Sides	-0.781262222741787	0.241259705593984	Left	Right	-0.632552395632306	Left	FALSE	TRUE	TRUE
PF3D7_1368000	-0.7810203085750776	Mid	FALSE	B11	E5	NA	NA	NA	NA	NA	NA	-0.713741873983417	-0.251976159192235	Left	Sides	-0.781020308575078	Mid	FALSE	FALSE	FALSE
PF3D7_1455900	-0.7810031908054723	Left	FALSE	B11	A7	NA	NA	NA	NA	NA	NA	-0.781003190805472	-0.774153217699355	Left	Left	0.245742339116913	Sides	FALSE	FALSE	FALSE
PF3D7_0513500	0.780652258576719	Left	FALSE	12B	E5	0.345214785705422	0.780652258576719	0.497772379322867	Sides	Left	Left	-0.255050904699613	0.107588283782455	Left	Left	-0.362639188482068	Left	TRUE	FALSE	FALSE
PF3D7_0405800	0.7804904469793966	Left	FALSE	A7	B11	-0.189940820383482	-0.347444876252955	0.411601904924274	Right	Sides	Mid	0.780490446979397	0.306964420271155	Left	Mid	0.734200933124768	Sides	FALSE	FALSE	FALSE
PF3D7_1356800	-0.7794038331826513	Left	FALSE	10G	12B	-0.779403833182651	-0.184736661043926	0.652868299414959	Left	Mid	Left	0.111811047299216	0.255084802130361	Right	Right	-0.264751560799166	Left	FALSE	FALSE	FALSE
PF3D7_1302200	0.7792979590115179	Right	FALSE	A7	B11	-0.355925354418859	0.368714084193904	0.716571752444519	Sides	Left	Left	0.779297959011518	0.152665897925726	Right	Right	0.626632061085792	Right	FALSE	FALSE	FALSE
PF3D7_1460000	-0.7785779527370076	Sides	FALSE	B11	10G	0.240228116265992	-0.700056389577711	-0.778577952737008	Right	Left	Sides	-0.649278798675103	-0.476463186647735	Mid	Mid	-0.279382205465545	Left	TRUE	FALSE	FALSE
PF3D7_1027000	0.7784657303022061	Left	FALSE	12B	A7	-0.2952239256398	0.778465730302206	0.718675422120876	Right	Left	Mid	-0.369886226313145	-0.249542970120254	Left	Left	0.188434994882945	Mid	TRUE	FALSE	FALSE
PF3D7_0621400	-0.7782040357970974	Left	FALSE	B11	E5	-0.108303796830341	0.537521411296185	0.629689237921726	Left	Sides	Sides	-0.615650910751182	0.230053480384638	Sides	Mid	-0.778204035797097	Left	FALSE	FALSE	FALSE
PF3D7_0902400	0.7778289563251121	Left	FALSE	10G	E5	-0.334120594123689	0.535019336842186	0.777828956325112	Mid	Left	Left	-0.599530846045048	0.0924548856389956	Left	Left	-0.691985731684044	Left	TRUE	FALSE	FALSE
PF3D7_1248300	-0.7777452536971853	Left	FALSE	B11	10G	-0.079184444004444507	-0.732333141450489	-0.777745253697185	Right	Left	Left	-0.369732326343689	-0.189735597403894	Left	Sides	-0.207039905097038	Left	TRUE	FALSE	FALSE
PF3D7_1247800	-0.7768709369580813	Left	FALSE	B11	A7	0.114137783022806	0.277081316513392	0.3035775655832	Left	Right	Right	-0.776870936958081	-0.392133827543529	Left	Mid	-0.4592888850609	Left	FALSE	FALSE	FALSE
PF3D7_1008200	-0.7766150161746	Left	FALSE	B11	A7	0.35762003310839	0.280142935467696	0.189036462116096	Left	Left	Right	-0.7766150161746	-0.323858262714486	Left	Left	-0.452756753460114	Left	FALSE	FALSE	FALSE
PF3D7_1462900	0.7765322297279483	Left	FALSE	12B	E5	0.255290623019763	0.776532229727948	0.521241606708186	Left	Left	Left	-0.240192349933463	0.180133950935865	Left	Right	-0.327638960386407	Sides	TRUE	FALSE	FALSE
PF3D7_0632800	-0.7762069485442441	Left	FALSE	A7	12B	-0.582571442515703	-0.776206948544244	-0.266959512624304	Left	Left	Mid	0.406524482733144	0.146241698172213	Sides	Right	0.35347416104936	Left	TRUE	FALSE	FALSE
PF3D7_1122700	0.7752213061236521	Left	FALSE	A7	B11	0.170731743740126	0.197770908582037	-0.249822443558755	Mid	Right	Left	0.775221306123652	0.39430615415598	Left	Left	0.380915151967672	Left	FALSE	FALSE	FALSE
PF3D7_0935900	0.7748148794582213	Mid	FALSE	A7	E5	0.250809961578259	0.208616963473459	0.165010190689422	Mid	Mid	Sides	0.742061283998772	0.774814879458221	Left	Mid	0.459983155369407	Left	FALSE	FALSE	FALSE
PF3D7_1310200	0.7713071656504911	Left	FALSE	E5	B11	0.293814110127516	0.14704606707732	-0.211034828391405	Mid	Left	Mid	0.726514379509602	-0.098853772957883	Left	Mid	0.771307165650491	Left	FALSE	FALSE	FALSE
PF3D7_1144000	0.7669445845357334	Left	FALSE	12B	E5	0.70854004136121	0.766944584535733	-0.275095583908879	Sides	Left	Right	-0.255138326180766	0.253891235446929	Left	Left	-0.509029561627695	Left	TRUE	FALSE	FALSE
PF3D7_0422300	0.7660042297938964	Right	FALSE	E5	B11	-0.247009272116933	-0.764744285027474	-0.521874819487326	Sides	Right	Right	0.275936282209319	-0.56891054427095	Sides	Right	0.766004229793896	Right	FALSE	FALSE	FALSE
PF3D7_1322400	0.764176528130076	Left	FALSE	E5	B11	-0.500372306333096	0.319436030186178	0.636128336701637	Sides	Left	Sides	0.734398525064594	-0.208538037675799	Left	Mid	0.764176528130076	Left	FALSE	FALSE	FALSE
PF3D7_1031000	0.7641443997415187	Sides	FALSE	10G	E5	-0.0649612062192075	0.699183193522311	0.764144399741519	Sides	Sides	Sides	-0.16702747517919	-0.267749033160492	Right	Mid	0.247183673667009	Mid	TRUE	FALSE	FALSE
PF3D7_0615100	0.7636664212506891	Sides	FALSE	10G	A7	-0.430798880950585	0.572996986570067	0.763666421250689	Right	Left	Sides	0.278518952192794	-0.389026334443478	Mid	Sides	0.6153739052468	Left	TRUE	FALSE	FALSE
PF3D7_1354100	0.7634436061301259	Left	FALSE	10G	E5	0.357987236200947	0.604940811406408	0.763443606130126	Right	Left	Left	-0.104903188542926	0.108740651712287	Right	Mid	-0.207988404453124	Right	TRUE	FALSE	FALSE
PF3D7_0220300	-0.7626592973615778	Left	FALSE	A7	12B	-0.623942317997733	-0.762659297361578	-0.314386423919052	Mid	Left	Left	0.44143416738565	-0.106111877243663	Left	Right	0.345895043267351	Left	TRUE	FALSE	FALSE
PF3D7_1476700	0.7619849750817248	Left	FALSE	E5	B11	-0.266262969511815	0.208815937684482	0.475078907196296	Left	Left	Left	0.570012834921329	-0.218255604889808	Left	Sides	0.761984975081725	Left	FALSE	FALSE	FALSE
PF3D7_0922400	-0.7610167395368557	Left	FALSE	B11	A7	-0.194725824629681	-0.218335296214539	-0.144087462277781	Right	Sides	Sides	-0.761016739536856	-0.223991412232531	Left	Left	-0.537025327304325	Left	FALSE	FALSE	FALSE
PF3D7_0903600	-0.7603380252627261	Mid	FALSE	10G	12B	-0.760338025262726	-0.247904755621821	0.592365464999635	Mid	Mid	Left	0.252422164311396	0.135343899591428	Mid	Right	0.190091339819973	Mid	FALSE	FALSE	FALSE
PF3D7_1254200	0.759776141636706	Left	FALSE	12B	A7	0.296630028974126	0.759776141636706	0.525073368088395	Sides	Left	Left	-0.106145315969783	-0.25699257203346	Sides	Mid	0.252547671637012	Mid	TRUE	FALSE	FALSE
PF3D7_API03300	0.7583035037056074	Left	FALSE	10G	E5	-0.526759043746215	0.346900993238726	0.758303503705607	Left	Sides	Left	0.107450741620236	0.677984595090707	Left	Left	-0.570533853470471	Left	TRUE	TRUE	TRUE
PF3D7_1430200	-0.7582399438097469	Left	FALSE	B11	A7	0.326956125370496	0.273747615295104	-0.15943021621489	Mid	Mid	Left	-0.758239943809747	-0.582809912377958	Left	Left	-0.309020705136257	Mid	FALSE	FALSE	FALSE
PF3D7_0113400	-0.7577433763367705	Right	FALSE	E5	12B	-0.427834973432185	-0.75774337633677	-0.4022530781908	Sides	Right	Right	0.408425491631294	-0.245347277421748	Right	Left	0.489125218072796	Mid	TRUE	FALSE	FALSE
PF3D7_0715100	0.7573600179609999	Right	FALSE	10G	E5	-0.367418936146933	0.389941081814067	0.757360017961	Right	Right	Right	0.937651910964506	0.322625445417405	Left	Mid	0.86533473182658	Left	TRUE	FALSE	FALSE
PF3D7_API02600	0.7572580926940371	Left	FALSE	10G	NA	-0.149294402999007	0.686661530343215	0.757258092694037	Left	Sides	Left	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
PF3D7_0626300	-0.7572066369482492	Left	FALSE	B11	A7	-0.356805038985881	0.694552928243541	0.439366967919955	Right	Sides	Sides	-0.757206636948249	-0.142652673190849	Left	Left	-0.6145539637574	Left	FALSE	FALSE	FALSE
PF3D7_0405500	0.7558979652982223	Left	FALSE	12B	A7	0.312001506073615	0.755897965298222	0.565983800346081	Sides	Left	Left	0.182577522021707	0.0243601936934531	Sides	Right	0.159651157842394	Sides	TRUE	FALSE	FALSE
PF3D7_0102600	0.7551481232565821	Left	FALSE	A7	B11	0.425036041657467	0.327930939423267	-0.311100965409615	Mid	Right	Left	0.755148123256582	0.160599042785895	Left	Left	0.594549080470687	Left	FALSE	FALSE	FALSE
PF3D7_1369000	-0.7548095440343203	Left	FALSE	B11	A7	0.183994492134107	0.245248437857397	-0.235912692388159	Left	Mid	Left	-0.75480954403432	-0.389932615833865	Left	Left	-0.364876928200455	Left	FALSE	FALSE	FALSE
PF3D7_1215500	-0.7545906770212801	Left	FALSE	B11	A7	NA	NA	NA	NA	NA	NA	-0.75459067702128	-0.523053666137387	Left	Left	-0.275289094607698	Mid	FALSE	FALSE	FALSE
PF3D7_1426400	0.7544871380121364	Left	FALSE	12B	E5	0.111098848079252	0.754487138012136	0.643388289932885	Left	Left	Left	-0.170137320625155	0.215675143529221	Sides	Mid	-0.254534776388081	Left	TRUE	FALSE	FALSE
PF3D7_1236200	-0.7539812095967557	Right	FALSE	E5	12B	-0.213193608454015	-0.753981209596756	-0.540787601142741	Right	Right	Right	0.405407892185921	-0.351829084420276	Left	Right	0.605030755396097	Sides	TRUE	FALSE	FALSE
PF3D7_1320700	-0.7536856767100338	Left	FALSE	B11	A7	0.164968696802981	0.46049161540734	0.295522918604359	Left	Left	Left	-0.753685676710034	-0.14341173548351	Left	Mid	-0.61847362502324	Left	FALSE	FALSE	FALSE
PF3D7_0716200	-0.7536501575493039	Left	FALSE	B11	E5	0.114637394181504	0.215257329089993	0.106976175794814	Mid	Left	Left	-0.676312346643865	-0.105063990178775	Left	Right	-0.753650157549304	Left	FALSE	FALSE	FALSE
PF3D7_0620800	-0.7535232133313798	Sides	FALSE	B11	A7	-0.243434490501504	0.252367067361528	0.495801557863031	Mid	Mid	Mid	-0.75352321333138	-0.171055243006212	Sides	Left	-0.712191537846726	Sides	FALSE	TRUE	TRUE
PF3D7_0712400	-0.7533522968819706	Left	FALSE	E5	12B	0.366655170012481	-0.753352296881971	-0.578820459361756	Right	Left	Mid	0.588756490097327	-0.11399805149288	Sides	Left	0.648079638078646	Sides	TRUE	FALSE	FALSE
PF3D7_1016500	0.7521225161724472	Mid	FALSE	E5	B11	-0.271631403941137	-0.382840943291204	-0.332226804541	Right	Right	Mid	0.432078747500294	-0.326501981362951	Left	Mid	0.752122516172447	Mid	FALSE	FALSE	FALSE
PF3D7_0512400	0.7494243097064592	Sides	FALSE	10G	B11	-0.176006522235052	0.681927238352245	0.749424309706459	Mid	Sides	Sides	-0.279347670888113	-0.118085113453617	Mid	Left	-0.188344168046085	Mid	TRUE	FALSE	FALSE
PF3D7_1145000	-0.7488525048352741	Left	FALSE	B11	A7	-0.11348937371555	0.359737662685222	0.395286433531159	Left	Sides	Left	-0.748852504835274	-0.353973228076186	Left	Left	-0.394879276759088	Left	FALSE	FALSE	FALSE
PF3D7_0215200	0.7480457810968963	Left	FALSE	10G	E5	-0.244324530816489	0.594657364447822	0.748045781096896	Mid	Left	Left	-0.296225584210337	0.0939833759215388	Left	Mid	-0.384733210387134	Mid	TRUE	FALSE	FALSE
PF3D7_1466000	0.7480119909051229	Mid	FALSE	12B	B11	0.330351027740836	0.748011990905123	0.624099092138971	Left	Mid	Right	-0.224704250494185	0.09415799848631	Sides	Sides	-0.318862248980495	Sides	TRUE	FALSE	FALSE
PF3D7_1337600	-0.7468477055928043	Left	FALSE	E5	A7	NA	NA	NA	NA	NA	NA	-0.741267011112197	-0.746847705592804	Left	Left	-0.273827991596565	Right	FALSE	TRUE	TRUE
PF3D7_0407500	0.7463650520293558	Left	FALSE	12B	E5	0.351630825959807	0.746365052029356	0.411118643477348	Sides	Left	Left	0.133284611759436	-0.229715431203799	Sides	Right	0.268142107676477	Right	TRUE	FALSE	FALSE
PF3D7_1321000	0.7461920781231037	Left	FALSE	10G	A7	-0.391999314781289	0.481642526333859	0.746192078123104	Left	Sides	Left	-0.972239512182146	-0.773213285260441	Left	Mid	-0.547969532166865	Left	TRUE	FALSE	FALSE
PF3D7_0215600	0.7458689593497603	Left	FALSE	E5	B11	-0.156573575852852	-0.152556933935763	-0.0202081767030792	Mid	Mid	Right	-0.0794558708682366	-0.697223892514875	Right	Left	0.74586895934976	Left	FALSE	FALSE	FALSE
PF3D7_0619700	0.7457547848424668	Mid	FALSE	12B	E5	0.384602993006519	0.745754784842467	0.418635847900432	Mid	Mid	Left	-0.190016635335733	0.207958857494463	Left	Right	-0.26678525718059	Sides	TRUE	FALSE	FALSE
PF3D7_1144400	-0.7450238986861164	Left	FALSE	B11	E5	0.137367045650281	0.637341371711067	0.499974326060785	Left	Left	Left	-0.654064857064287	0.281970843611867	Left	Right	-0.745023898686116	Left	FALSE	FALSE	FALSE
PF3D7_0822500	0.7445629732799484	Sides	FALSE	10G	E5	0.139698506072881	0.674581513222022	0.744562973279948	Mid	Sides	Sides	-0.355105536858795	0.211554447909861	Left	Left	-0.566659984768656	Left	TRUE	FALSE	FALSE
PF3D7_API02900	-0.7445251124940837	Left	FALSE	B11	E5	0.205170427378067	0.308034858243904	0.102864430865837	Left	Left	Left	-0.293034147018626	0.507599676060841	Sides	Left	-0.744525112494084	Left	FALSE	FALSE	FALSE
PF3D7_1413700	0.7445032349181837	Left	FALSE	12B	E5	0.572104327764582	0.744503234918184	0.183851818605206	Left	Left	Mid	0.169118652989111	0.299265288837081	Mid	Mid	-0.221180040786572	Left	TRUE	FALSE	FALSE
PF3D7_1240300	0.7441159965153	Left	FALSE	A7	B11	-0.401104858549808	-0.517716200595363	0.185536300272326	Left	Left	Sides	0.7441159965153	0.235138682205784	Left	Mid	0.601942593655818	Left	FALSE	FALSE	FALSE
PF3D7_0613200	-0.7437125269547469	Left	FALSE	B11	A7	-0.0425437881493259	0.223080806955578	0.221910561774756	Mid	Left	Left	-0.743712526954747	-0.421494721009596	Left	Left	-0.322217805945151	Left	FALSE	FALSE	FALSE
PF3D7_1016300	-0.7436062887651138	Left	FALSE	B11	A7	-0.448179188450452	0.229268173613089	0.677447362063541	Left	Left	Left	-0.743606288765114	-0.418569910817388	Left	Mid	-0.644234912661962	Left	FALSE	FALSE	FALSE
PF3D7_1212800	-0.7429220138436022	Left	FALSE	B11	E5	0.0391104358499187	0.227701482444588	0.262996548812053	Right	Left	Left	-0.626347935596037	-0.120065510318408	Left	Right	-0.742922013843602	Left	FALSE	FALSE	FALSE
PF3D7_0710600	0.7425887057716445	Left	FALSE	12B	10G	0.742588705771644	0.444643243073082	-0.510881350831259	Left	Mid	Sides	0.0517386822139917	0.0955582223341762	Sides	Mid	0.125954906014915	Sides	FALSE	FALSE	FALSE
PF3D7_0713800	-0.7425131467819835	Left	FALSE	B11	E5	0.230736942557873	0.361783717106619	0.131046774548745	Left	Left	Left	-0.670176001061335	-0.0798550756298422	Left	Sides	-0.742513146781984	Left	FALSE	FALSE	FALSE
PF3D7_0818900	-0.7422024383124743	Right	FALSE	E5	10G	0.627655662229948	-0.119907017884171	-0.742202438312474	Sides	Right	Right	-0.264606863173589	-0.361919295834114	Mid	Right	-0.263150285980295	Left	TRUE	FALSE	FALSE
PF3D7_1339000	0.7404079117243867	Sides	FALSE	10G	E5	-0.178950127835093	0.632812854865898	0.740407911724387	Right	Sides	Sides	-0.571759963173341	0.238454772656433	Left	Right	-0.531329739909154	Left	TRUE	FALSE	FALSE
PF3D7_0410000	0.7402867503125513	Mid	FALSE	A7	B11	0.331629454936711	-0.17713453890217	-0.290184232059719	Right	Sides	Right	0.740286750312551	0.235841729240901	Mid	Mid	0.50444502107165	Mid	FALSE	FALSE	FALSE
PF3D7_0419000	-0.7401654902730765	Left	FALSE	E5	10G	0.261008907431575	-0.479156582841502	-0.740165490273077	Left	Left	Left	0.231208861915626	0.162601989518133	Left	Right	0.28485567068301	Left	TRUE	FALSE	FALSE
PF3D7_0930900	0.7396187061455188	Left	FALSE	10G	A7	-0.240072976501363	0.559914638186874	0.739618706145519	Mid	Left	Left	0.341368298011175	-0.295825582834703	Right	Sides	0.132641619688539	Sides	TRUE	FALSE	FALSE
PF3D7_1015900	-0.7392983709356011	Left	FALSE	B11	A7	0.451564191863452	0.246156277853919	-0.265323661584904	Mid	Left	Right	-0.739298370935601	-0.172574466975621	Left	Right	-0.708438632206326	Left	FALSE	FALSE	FALSE
PF3D7_0820400	-0.7390141187562721	Left	FALSE	B11	A7	0.115917554254333	0.338163087512	0.386994482550904	Sides	Left	Mid	-0.739014118756272	-0.197502379546772	Left	Sides	-0.58792111598744	Left	FALSE	FALSE	FALSE
PF3D7_1034200	0.7387476249373365	Sides	FALSE	12B	A7	0.224340634442778	0.738747624937336	0.541702548772721	Sides	Sides	Left	-0.304451405241742	-0.127888289927193	Left	Sides	-0.282127086979809	Mid	TRUE	FALSE	FALSE
PF3D7_0214600	-0.7382977311777631	Mid	FALSE	B11	12B	0.120349752161045	-0.738297731177763	-0.684730510802363	Sides	Mid	Right	-0.177632913187476	-0.185490444541087	Right	Right	-0.0590145025541158	Left	TRUE	FALSE	FALSE
PF3D7_1014800	0.7377322227517298	Left	FALSE	12B	B11	-0.206040098586487	0.73773222275173	0.58394470897665	Right	Left	Sides	0.27936528787147	0.339577641988268	Mid	Right	-0.288628540352809	Sides	TRUE	FALSE	FALSE
PF3D7_0731800	0.7375767322664666	Sides	FALSE	10G	A7	-0.552513974126222	0.185062758140244	0.737576732266467	Sides	Sides	Sides	0.306129753092362	-0.110280849440301	Mid	Sides	0.331913892351846	Mid	TRUE	FALSE	FALSE
PF3D7_0321100	-0.7375675394166524	Left	FALSE	B11	A7	-0.0818759775388519	0.255061160612814	0.259545370110681	Sides	Mid	Left	-0.737567539416652	-0.345754039666174	Left	Left	-0.449169494517469	Sides	FALSE	FALSE	FALSE
PF3D7_API00800	0.7365232292411111	Left	FALSE	12B	10G	0.736523229241111	0.716737642144192	0.285112441437	Left	Left	Right	-0.450502432674921	-0.42231345407324	Mid	Left	0.302332795649681	Sides	FALSE	TRUE	TRUE
PF3D7_0530500	0.7362846610328816	Left	FALSE	12B	A7	0.289346304683193	0.736284661032882	0.581827495899563	Left	Left	Mid	-0.287235358918414	-0.401219825023746	Left	Left	-0.333732210610661	Right	TRUE	FALSE	FALSE
PF3D7_0901500	-0.7356119914134294	Left	FALSE	E5	A7	NA	NA	NA	NA	NA	NA	0.381259218127616	-0.735611991413429	Right	Left	0.687565183133685	Left	FALSE	FALSE	FALSE
PF3D7_0712200	-0.7355911868321187	Left	FALSE	NA	10G	0.149814683691622	-0.665515345441222	-0.735591186832119	Sides	Left	Left	0.110271366479363	-0.827552398088384	Left	Left	0.937823764567748	Left	FALSE	FALSE	FALSE
PF3D7_1221400	0.7352129720087437	Left	FALSE	E5	B11	-0.243683610981926	0.261219229303559	0.365389177800986	Right	Left	Right	0.68564807814629	-0.0948581310929299	Left	Sides	0.735212972008744	Left	FALSE	FALSE	FALSE
PF3D7_1318000	-0.734781009805162	Mid	FALSE	B11	A7	0.435344955683309	0.483779306113174	0.0719007413402148	Left	Left	Sides	-0.734781009805162	-0.48529662004268	Mid	Left	-0.37809404350608	Mid	FALSE	FALSE	FALSE
PF3D7_0523300	0.7340981330486964	Left	FALSE	10G	E5	-0.621732013279067	0.180424339789333	0.734098133048696	Left	Sides	Left	-0.0564457214965662	0.0696572457365395	Left	Left	-0.126102967233106	Left	TRUE	FALSE	FALSE
PF3D7_1418300	0.7335590410770084	Left	FALSE	E5	B11	0.205764096072889	0.121424013235393	-0.0843400828374962	Left	Left	Left	0.388769181011018	-0.34478986006599	Left	Left	0.733559041077008	Left	FALSE	FALSE	FALSE
PF3D7_1017700	0.7325658518015693	Left	FALSE	E5	B11	-0.133503408708971	0.250358627475852	0.335379688566081	Mid	Sides	Right	0.451386213046504	-0.281179638755065	Left	Left	0.732565851801569	Left	FALSE	FALSE	FALSE
PF3D7_0701800	0.732252162323572	Left	FALSE	E5	B11	NA	NA	NA	NA	NA	NA	0.552850795643081	-0.179401366680491	Left	Left	0.732252162323572	Left	FALSE	FALSE	FALSE
PF3D7_0933800	-0.7318986274611675	Left	FALSE	B11	E5	0.0807604542222	0.284279788193808	0.224598359752282	Mid	Left	Left	-0.436572199569488	0.295326427891679	Left	Left	-0.731898627461168	Left	FALSE	FALSE	FALSE
PF3D7_1141100	0.7312672948549707	Sides	FALSE	10G	B11	-0.56469524779786	-0.3069312220654	0.731267294854971	Sides	Mid	Sides	0.603234782395593	-0.188889187597962	Mid	Mid	0.792123969993556	Mid	TRUE	FALSE	FALSE
PF3D7_0935600	0.7307663927165621	Mid	FALSE	A7	E5	0.244194503596896	0.112410355181518	-0.208928959990311	Mid	Left	Right	0.35238929841301	0.730766392716562	Right	Mid	-0.514864865642035	Mid	FALSE	FALSE	FALSE
PF3D7_1346000	0.7304214547012475	Sides	FALSE	10G	A7	-0.238323463594185	0.515200836261024	0.730421454701248	Sides	Left	Sides	-0.558393603483147	-0.355352838792282	Left	Mid	-0.252819682289157	Sides	TRUE	FALSE	FALSE
PF3D7_1249000	-0.7298106271796985	Right	FALSE	B11	E5	0.267456682972378	0.257975259550133	0.12723378590917	Sides	Sides	Left	-0.695244064492327	0.101112041629238	Right	Mid	-0.729810627179698	Right	FALSE	FALSE	FALSE
PF3D7_1001900	-0.7297296716078473	Left	FALSE	B11	E5	0.284562293759718	0.321820804455252	-0.132792212353481	Left	Left	Sides	-0.460903242057208	0.268826429550639	Left	Left	-0.729729671607847	Left	FALSE	FALSE	FALSE
PF3D7_0712500	-0.7294068618705597	Left	FALSE	E5	A7	NA	NA	NA	NA	NA	NA	0.150713265215749	-0.72940686187056	Mid	Left	0.72806044103322	Left	FALSE	FALSE	FALSE
PF3D7_0702200	0.7291770467999859	Mid	FALSE	A7	B11	0.342564816931119	0.195234289324104	-0.168332079400674	Mid	Right	Mid	0.729177046799986	0.527539159001879	Mid	Mid	0.417895750903855	Left	FALSE	FALSE	FALSE
PF3D7_1147800	0.728699496974163	Right	FALSE	10G	E5	0.713188146932914	0.562445106441262	0.728699496974163	Left	Mid	Right	0.104081060855924	0.131336703580586	Mid	Right	-0.144148236973138	Sides	TRUE	FALSE	FALSE
PF3D7_0304600	0.727167816458012	Left	FALSE	10G	A7	-0.298753652516467	0.428414163941545	0.727167816458012	Left	Left	Left	-0.0894647054782215	0.0869188801639294	Sides	Right	-0.151004121292219	Sides	TRUE	FALSE	FALSE
PF3D7_0936300	0.7268863336886567	Mid	FALSE	A7	E5	-0.277099936116511	-0.167971614533207	-0.16642079209297	Left	Mid	Mid	0.66790429524937	0.726886333688657	Mid	Mid	-0.134753676005063	Left	FALSE	FALSE	FALSE
PF3D7_0625100	-0.7264999131828108	Left	FALSE	B11	A7	-0.172496497195015	0.45743527567989	0.504625759020697	Sides	Mid	Right	-0.726499913182811	-0.418142526231259	Left	Left	-0.308357386951552	Left	FALSE	FALSE	FALSE
PF3D7_0315900	0.7262443090547632	Sides	FALSE	12B	A7	-0.12498537505643	0.726244309054763	0.692239048252296	Mid	Sides	Sides	-0.333857719406385	-0.344616878300916	Left	Left	0.375000172317569	Mid	TRUE	FALSE	FALSE
PF3D7_0221200	0.725594795747443	Sides	FALSE	E5	B11	0.714468521701889	0.494369753201333	-0.324057571186193	Right	Right	Sides	0.718220235915279	-0.0603757642458926	Sides	Left	0.725594795747443	Sides	FALSE	FALSE	FALSE
PF3D7_1146500	0.7255111418432445	Left	FALSE	10G	B11	-0.129287519560311	0.596223622282933	0.7255111418432452	Left	Left	Left	0.0312646993740178	-0.246681044222514	Sides	Mid	0.219639287854014	Mid	TRUE	FALSE	FALSE
PF3D7_0729800	-0.7246696553735964	Sides	FALSE	B11	A7	0.0772013361649807	0.255202818103896	0.208254576499118	Left	Right	Right	-0.724669655373596	-0.200355880024221	Sides	Right	-0.583302892313792	Sides	FALSE	FALSE	FALSE
PF3D7_1362900	-0.7245111907622022	Left	FALSE	B11	A7	0.106674851265407	0.428812084794507	0.328346529525578	Sides	Left	Left	-0.724511190762202	-0.479163087372143	Left	Left	-0.245348103390059	Left	FALSE	FALSE	FALSE
PF3D7_1328000	-0.7244725601976283	Left	FALSE	E5	A7	-0.082465724547563	-0.180667315358714	-0.162548749495303	Mid	Left	Left	-0.659662738304527	-0.724472560197628	Left	Left	0.093093430817376	Sides	FALSE	FALSE	FALSE
PF3D7_0203500	-0.7241662402435473	Left	FALSE	E5	A7	0.126504064554505	0.360291758097282	0.348804822025001	Left	Sides	Sides	-0.406039094633252	-0.724166240243547	Left	Left	0.318127145610295	Left	FALSE	TRUE	TRUE
PF3D7_1103000	-0.724054127847602	Mid	FALSE	E5	A7	-0.248260812850859	0.37881786714857	0.62707867999943	Sides	Sides	Sides	-0.110963035340125	-0.724054127847602	Left	Mid	0.71630731697097	Mid	FALSE	FALSE	FALSE
PF3D7_1112700	0.7231692331918519	Left	FALSE	12B	B11	0.27035705389878	0.723169233191852	0.452812179293072	Left	Left	Left	0.0896994741131357	0.0639949624852626	Left	Right	0.113066029469797	Left	TRUE	FALSE	FALSE
PF3D7_0912200	0.7223879778092596	Left	FALSE	12B	E5	0.711964594580341	0.72238797780926	0.0971108137034965	Sides	Left	Left	-0.315967074108198	0.31358234069217	Left	Left	-0.629549414800367	Left	TRUE	FALSE	FALSE
PF3D7_0732000	0.7223071471134221	Sides	FALSE	10G	B11	0.0436038644709682	0.718796115785993	0.722307147113422	Mid	Sides	Sides	-0.352610080597048	-0.575621490555119	Mid	Mid	0.256977946853377	Left	TRUE	FALSE	FALSE
PF3D7_1001800	-0.7221682153023448	Left	FALSE	B11	E5	-0.0566435624351852	0.127336123009415	0.1839796854446	Right	Right	Right	-0.542855623292168	0.25861660534784	Left	Mid	-0.722168215302345	Left	FALSE	FALSE	FALSE
PF3D7_0931700	-0.7217850238776495	Left	FALSE	B11	A7	-0.26918966969243	-0.165731773156113	0.214629360998926	Sides	Left	Right	-0.72178502387765	-0.213843626048116	Left	Mid	-0.5794981551959	Left	FALSE	FALSE	FALSE
PF3D7_0426000	0.7215205863928218	Left	FALSE	A7	B11	-1.54244544431483	-0.692480569913378	1.46940388648242	Left	Mid	Left	0.721520586392822	0.322828249346795	Left	Left	0.398692337046027	Left	FALSE	FALSE	FALSE
